"Z.nm.","X.nm.","Y.nm.","Genomic.coordinate","Chromosome.copy.number"
1975,13154,13715,"chr2:121000001-121050001",2862
2662,12972,14045,"chr2:121250001-121300001",2862
2737,12693,14167,"chr2:121500001-121550001",2862
2586,12560,14221,"chr2:121750001-121800001",2862
2397,13113,13651,"chr2:122000001-122050001",2862
2397,13377,13559,"chr2:122250001-122300001",2862
2383,12946,13811,"chr2:122500001-122550001",2862
2398,13089,13899,"chr2:122750001-122800001",2862
2505,12922,13863,"chr2:123000001-123050001",2862
2094,13108,13810,"chr2:123250001-123300001",2862
2385,13273,14543,"chr2:123500001-123550001",2862
1873,13262,14866,"chr2:123750001-123800001",2862
2404,13195,14692,"chr2:124000001-124050001",2862
2512,13423,15477,"chr2:124250001-124300001",2862
3012,13256,15514,"chr2:124500001-124550001",2862
2610,13362,15243,"chr2:124750001-124800001",2862
2412,13161,14507,"chr2:125000001-125050001",2862
2592,12924,14260,"chr2:125250001-125300001",2862
2181,13223,14856,"chr2:125500001-125550001",2862
2365,13117,14680,"chr2:125750001-125800001",2862
2282,13339,14901,"chr2:126000001-126050001",2862
2304,13572,14290,"chr2:126250001-126300001",2862
2379,13511,14264,"chr2:126500001-126550001",2862
2393,13628,14447,"chr2:126750001-126800001",2862
2616,13145,14886,"chr2:127000001-127050001",2862
2577,14154,14410,"chr2:127250001-127300001",2862
2220,14208,14384,"chr2:127500001-127550001",2862
2666,14740,14198,"chr2:127750001-127800001",2862
2402,14203,14722,"chr2:128000001-128050001",2862
2528,14157,14414,"chr2:128250001-128300001",2862
2519,14366,14641,"chr2:128500001-128550001",2862
2433,14281,14521,"chr2:128750001-128800001",2862
2986,11568,13904,"chr2:129000001-129050001",2862
1825,13466,14094,"chr2:129250001-129300001",2862
2236,13935,14138,"chr2:129500001-129550001",2862
2363,14097,14593,"chr2:129750001-129800001",2862
2420,14178,15133,"chr2:130000001-130050001",2862
2027,13283,14931,"chr2:130250001-130300001",2862
1917,13160,14544,"chr2:130750001-130800001",2862
2570,13642,15181,"chr2:131000001-131050001",2862
2395,14202,14965,"chr2:131500001-131550001",2862
2721,14164,15475,"chr2:131750001-131800001",2862
3626,11707,14674,"chr2:132000001-132050001",2862
2600,14148,15336,"chr2:132500001-132550001",2862
2618,13635,14514,"chr2:132750001-132800001",2862
2943,13924,16339,"chr2:133000001-133050001",2862
2467,14202,15771,"chr2:133250001-133300001",2862
2600,14110,15677,"chr2:133500001-133550001",2862
2478,14395,15635,"chr2:133750001-133800001",2862
2623,13799,15495,"chr2:134000001-134050001",2862
2421,13871,15843,"chr2:134250001-134300001",2862
2089,14046,15731,"chr2:134500001-134550001",2862
2524,13730,16062,"chr2:134750001-134800001",2862
2620,13921,16282,"chr2:135000001-135050001",2862
2650,13955,16319,"chr2:135250001-135300001",2862
2550,13882,16397,"chr2:135500001-135550001",2862
2609,14061,16066,"chr2:135750001-135800001",2862
2466,13980,15771,"chr2:136000001-136050001",2862
2546,14381,15237,"chr2:136250001-136300001",2862
2399,13960,15516,"chr2:136500001-136550001",2862
2388,14323,15756,"chr2:136750001-136800001",2862
2490,14263,16012,"chr2:137000001-137050001",2862
2388,14217,15973,"chr2:137250001-137300001",2862
2402,13954,16102,"chr2:137500001-137550001",2862
2455,14192,16136,"chr2:137750001-137800001",2862
2762,14941,16182,"chr2:138000001-138050001",2862
2059,14505,16431,"chr2:138250001-138300001",2862
2611,14415,16087,"chr2:138500001-138550001",2862
2650,11862,13986,"chr2:138750001-138800001",2862
2332,14675,15764,"chr2:139000001-139050001",2862
2339,14704,15945,"chr2:139250001-139300001",2862
1665,15043,15724,"chr2:139500001-139550001",2862
2566,14805,15779,"chr2:139750001-139800001",2862
2252,14583,15345,"chr2:140000001-140050001",2862
2579,14539,15915,"chr2:140250001-140300001",2862
2550,14912,15794,"chr2:140500001-140550001",2862
2815,15083,15366,"chr2:140750001-140800001",2862
2315,15255,15784,"chr2:141000001-141050001",2862
2546,14697,15407,"chr2:141250001-141300001",2862
2571,14907,15862,"chr2:141500001-141550001",2862
2774,15194,15964,"chr2:141750001-141800001",2862
2356,14503,15861,"chr2:142000001-142050001",2862
1987,14880,15918,"chr2:142250001-142300001",2862
2390,14814,15643,"chr2:142500001-142550001",2862
2392,15037,15853,"chr2:142750001-142800001",2862
2474,15172,16080,"chr2:143000001-143050001",2862
2551,14762,16627,"chr2:143250001-143300001",2862
2810,15039,16220,"chr2:143500001-143550001",2862
2794,15441,16060,"chr2:143750001-143800001",2862
2367,14596,15980,"chr2:144000001-144050001",2862
2828,15706,16126,"chr2:144250001-144300001",2862
2430,14547,15794,"chr2:144500001-144550001",2862
2400,14166,15800,"chr2:144750001-144800001",2862
3015,12133,15341,"chr2:145000001-145050001",2862
2538,15327,16479,"chr2:145250001-145300001",2862
2558,15376,16582,"chr2:145500001-145550001",2862
2987,13933,16334,"chr2:145750001-145800001",2862
2400,14929,16100,"chr2:146000001-146050001",2862
3011,15419,16320,"chr2:146250001-146300001",2862
2640,15143,16399,"chr2:146500001-146550001",2862
2115,14645,16321,"chr2:146750001-146800001",2862
2664,14422,15643,"chr2:147000001-147050001",2862
2663,14069,17262,"chr2:147250001-147300001",2862
2174,13863,15377,"chr2:147500001-147550001",2862
2365,14275,16239,"chr2:147750001-147800001",2862
2640,14985,16199,"chr2:148000001-148050001",2862
2597,14724,16426,"chr2:148250001-148300001",2862
2477,14703,16430,"chr2:148500001-148550001",2862
2418,14468,16290,"chr2:148750001-148800001",2862
2419,14366,16520,"chr2:149000001-149050001",2862
2556,14373,16446,"chr2:149250001-149300001",2862
2617,14371,16775,"chr2:149500001-149550001",2862
2554,14152,16024,"chr2:149750001-149800001",2862
2554,14251,16008,"chr2:150000001-150050001",2862
2659,14719,16368,"chr2:150250001-150300001",2862
3037,15371,16375,"chr2:150500001-150550001",2862
2511,14223,16219,"chr2:150750001-150800001",2862
2801,14583,16521,"chr2:151000001-151050001",2862
2765,14352,16748,"chr2:151250001-151300001",2862
2787,14133,15953,"chr2:151500001-151550001",2862
2607,13638,16015,"chr2:151750001-151800001",2862
2958,13047,16052,"chr2:152000001-152050001",2862
2837,12774,15607,"chr2:152250001-152300001",2862
2996,12929,15830,"chr2:152500001-152550001",2862
2167,13801,16068,"chr2:152750001-152800001",2862
2737,13454,15827,"chr2:153000001-153050001",2862
2209,13508,14835,"chr2:153250001-153300001",2862
2457,13424,15755,"chr2:153500001-153550001",2862
2659,13385,15956,"chr2:153750001-153800001",2862
2581,12848,15732,"chr2:154000001-154050001",2862
2666,13181,15750,"chr2:154250001-154300001",2862
2393,12987,15787,"chr2:154500001-154550001",2862
2804,13327,16347,"chr2:154750001-154800001",2862
2599,13255,16031,"chr2:155000001-155050001",2862
1992,13290,15953,"chr2:155250001-155300001",2862
2618,12937,15945,"chr2:155500001-155550001",2862
2502,12829,15786,"chr2:155750001-155800001",2862
2679,12842,15950,"chr2:156000001-156050001",2862
2816,12408,15965,"chr2:156250001-156300001",2862
2935,12191,16653,"chr2:156500001-156550001",2862
2746,12291,16351,"chr2:156750001-156800001",2862
3002,12539,16083,"chr2:157000001-157050001",2862
2948,12778,16021,"chr2:157250001-157300001",2862
2726,12699,15519,"chr2:157500001-157550001",2862
2803,12545,15559,"chr2:157750001-157800001",2862
2914,12650,15771,"chr2:158000001-158050001",2862
2650,12948,15916,"chr2:158250001-158300001",2862
2818,12782,15609,"chr2:158500001-158550001",2862
2610,12746,15813,"chr2:158750001-158800001",2862
3102,12678,15815,"chr2:159000001-159050001",2862
2985,12624,15861,"chr2:159250001-159300001",2862
2809,12325,15268,"chr2:159500001-159550001",2862
3136,12633,15835,"chr2:159750001-159800001",2862
2588,12739,16097,"chr2:160000001-160050001",2862
3008,12824,15869,"chr2:160250001-160300001",2862
3211,12730,16033,"chr2:160500001-160550001",2862
2555,13032,15121,"chr2:160750001-160800001",2862
2969,12869,15869,"chr2:161000001-161050001",2862
2847,13049,15962,"chr2:161250001-161300001",2862
2776,12829,15779,"chr2:161500001-161550001",2862
3362,12383,15575,"chr2:161750001-161800001",2862
2618,12950,15471,"chr2:162000001-162050001",2862
2773,13137,15661,"chr2:162250001-162300001",2862
3366,11902,15018,"chr2:162500001-162550001",2862
2722,13396,15507,"chr2:162750001-162800001",2862
2995,12842,13838,"chr2:163000001-163050001",2862
2548,13774,15745,"chr2:163250001-163300001",2862
2773,13460,15678,"chr2:163500001-163550001",2862
2647,13929,15880,"chr2:163750001-163800001",2862
2904,14235,16445,"chr2:164000001-164050001",2862
2624,13462,15468,"chr2:164250001-164300001",2862
2540,13620,15460,"chr2:164500001-164550001",2862
2756,13484,15467,"chr2:164750001-164800001",2862
2474,12285,15225,"chr2:165000001-165050001",2862
2381,13075,15864,"chr2:165250001-165300001",2862
2530,12974,15145,"chr2:165500001-165550001",2862
2572,13026,15107,"chr2:165750001-165800001",2862
2427,12979,14777,"chr2:166000001-166050001",2862
2741,12653,14679,"chr2:166250001-166300001",2862
2563,12884,14894,"chr2:166500001-166550001",2862
2780,11850,14128,"chr2:166750001-166800001",2862
2643,12723,14227,"chr2:167000001-167050001",2862
2586,12917,14317,"chr2:167250001-167300001",2862
2562,12576,14465,"chr2:167500001-167550001",2862
2550,12967,15034,"chr2:167750001-167800001",2862
2877,12539,14845,"chr2:168000001-168050001",2862
2777,12395,15128,"chr2:168250001-168300001",2862
2829,11936,15017,"chr2:168500001-168550001",2862
2751,12528,14878,"chr2:168750001-168800001",2862
2416,12754,14890,"chr2:169000001-169050001",2862
2551,12919,14823,"chr2:169250001-169300001",2862
2583,13500,14615,"chr2:169500001-169550001",2862
2627,12743,15863,"chr2:169750001-169800001",2862
2604,13076,15005,"chr2:170000001-170050001",2862
2241,12881,15438,"chr2:170250001-170300001",2862
2425,13383,14940,"chr2:170500001-170550001",2862
2412,13565,15059,"chr2:170750001-170800001",2862
2654,13591,15438,"chr2:171000001-171050001",2862
2644,13192,14816,"chr2:171250001-171300001",2862
2816,13277,15537,"chr2:171500001-171550001",2862
2782,12822,15207,"chr2:171750001-171800001",2862
2789,13245,15253,"chr2:172000001-172050001",2862
2700,13671,15509,"chr2:172250001-172300001",2862
2819,13469,15980,"chr2:172500001-172550001",2862
3193,13642,16387,"chr2:172750001-172800001",2862
2795,13174,14175,"chr2:173000001-173050001",2862
3228,12838,15758,"chr2:173250001-173300001",2862
3214,12982,16074,"chr2:173500001-173550001",2862
2779,13487,15853,"chr2:174000001-174050001",2862
3039,13443,16153,"chr2:174250001-174300001",2862
3045,13241,15933,"chr2:174500001-174550001",2862
2759,13885,16778,"chr2:174750001-174800001",2862
2837,13381,15879,"chr2:175000001-175050001",2862
2768,13496,16178,"chr2:175250001-175300001",2862
1856,13472,15962,"chr2:175500001-175550001",2862
2550,13952,15959,"chr2:175750001-175800001",2862
2008,13504,15872,"chr2:176000001-176050001",2862
2724,13184,15766,"chr2:176250001-176300001",2862
2579,14366,16296,"chr2:176500001-176550001",2862
2075,13694,16738,"chr2:176750001-176800001",2862
2565,13573,16109,"chr2:177000001-177050001",2862
2781,13950,16505,"chr2:177250001-177300001",2862
2760,13758,16330,"chr2:177500001-177550001",2862
2628,13728,16543,"chr2:177750001-177800001",2862
2938,13822,16985,"chr2:178000001-178050001",2862
2983,14130,16947,"chr2:178250001-178300001",2862
2685,14186,16504,"chr2:178500001-178550001",2862
2821,14044,16993,"chr2:178750001-178800001",2862
2557,14316,16690,"chr2:179000001-179050001",2862
2724,14718,16822,"chr2:179250001-179300001",2862
2793,15054,16578,"chr2:179500001-179550001",2862
2890,14950,16318,"chr2:180000001-180050001",2862
2091,13629,16036,"chr2:180250001-180300001",2862
3147,15028,16647,"chr2:180500001-180550001",2862
3236,15006,16726,"chr2:180750001-180800001",2862
3233,14878,16753,"chr2:181000001-181050001",2862
3551,14585,16979,"chr2:181250001-181300001",2862
3172,14405,16721,"chr2:181500001-181550001",2862
3210,14764,16634,"chr2:181750001-181800001",2862
3385,14788,16523,"chr2:182000001-182050001",2862
3246,15135,16729,"chr2:182250001-182300001",2862
2575,15445,16674,"chr2:182500001-182550001",2862
2837,14408,16735,"chr2:182750001-182800001",2862
3025,14696,16928,"chr2:183000001-183050001",2862
2790,14352,16604,"chr2:183250001-183300001",2862
2354,14130,14483,"chr2:183500001-183550001",2862
2584,14178,16555,"chr2:183750001-183800001",2862
2742,14161,15985,"chr2:184000001-184050001",2862
2061,13859,16104,"chr2:184250001-184300001",2862
2561,13927,16839,"chr2:184500001-184550001",2862
2360,13585,15143,"chr2:184750001-184800001",2862
2996,13275,15549,"chr2:185000001-185050001",2862
2494,14300,16824,"chr2:185250001-185300001",2862
2751,14239,15640,"chr2:185500001-185550001",2862
2769,14141,16670,"chr2:185750001-185800001",2862
2654,14318,17050,"chr2:186000001-186050001",2862
3049,14678,16659,"chr2:186250001-186300001",2862
2717,14109,16599,"chr2:186500001-186550001",2862
2967,13818,16645,"chr2:186750001-186800001",2862
2225,13712,16743,"chr2:187000001-187050001",2862
2631,13436,16336,"chr2:187250001-187300001",2862
2825,13380,16276,"chr2:187500001-187550001",2862
3132,12983,16338,"chr2:187750001-187800001",2862
3035,12660,16434,"chr2:188000001-188050001",2862
3169,12890,16601,"chr2:188250001-188300001",2862
2780,13377,16331,"chr2:188500001-188550001",2862
3216,13146,16839,"chr2:188750001-188800001",2862
3189,13010,16542,"chr2:189000001-189050001",2862
3635,11683,16513,"chr2:189250001-189300001",2862
2597,12982,15215,"chr2:189500001-189550001",2862
3370,13361,16709,"chr2:189750001-189800001",2862
3432,13256,16778,"chr2:190000001-190050001",2862
3145,9949,15988,"chr2:190250001-190300001",2862
3144,13539,17038,"chr2:190500001-190550001",2862
2990,12087,16490,"chr2:190750001-190800001",2862
3342,13375,16775,"chr2:191000001-191050001",2862
3249,13413,16453,"chr2:191250001-191300001",2862
3045,13466,16624,"chr2:191500001-191550001",2862
2896,13592,16291,"chr2:191750001-191800001",2862
3020,13518,16620,"chr2:192000001-192050001",2862
2769,13053,17057,"chr2:192250001-192300001",2862
2720,13265,16535,"chr2:192500001-192550001",2862
2647,13238,16511,"chr2:192750001-192800001",2862
2843,13321,16714,"chr2:193000001-193050001",2862
2465,13159,16722,"chr2:193250001-193300001",2862
2758,13668,16844,"chr2:193500001-193550001",2862
2791,14003,16827,"chr2:193750001-193800001",2862
2586,13396,16312,"chr2:194000001-194050001",2862
2500,13188,16675,"chr2:194250001-194300001",2862
2622,13518,16533,"chr2:194500001-194550001",2862
2452,13075,16508,"chr2:194750001-194800001",2862
2850,13606,16466,"chr2:195000001-195050001",2862
2774,13411,16765,"chr2:195250001-195300001",2862
2957,12993,16784,"chr2:195500001-195550001",2862
3277,13325,16837,"chr2:195750001-195800001",2862
2659,13194,17118,"chr2:196000001-196050001",2862
3112,13235,16870,"chr2:196250001-196300001",2862
3206,12582,17125,"chr2:196500001-196550001",2862
2969,13065,17299,"chr2:196750001-196800001",2862
3174,13143,17343,"chr2:197000001-197050001",2862
3585,12906,17098,"chr2:197250001-197300001",2862
3045,13113,17276,"chr2:197500001-197550001",2862
3215,13664,16663,"chr2:197750001-197800001",2862
2967,13024,17033,"chr2:198000001-198050001",2862
2738,13595,17736,"chr2:198250001-198300001",2862
2673,13790,16622,"chr2:198500001-198550001",2862
3137,13663,16361,"chr2:198750001-198800001",2862
2806,13068,15535,"chr2:199000001-199050001",2862
2761,13827,16773,"chr2:199250001-199300001",2862
2705,13654,16994,"chr2:199500001-199550001",2862
2613,13616,16952,"chr2:199750001-199800001",2862
3015,13819,17141,"chr2:200000001-200050001",2862
2781,13495,17132,"chr2:200250001-200300001",2862
2870,13539,16642,"chr2:200500001-200550001",2862
3192,14118,16636,"chr2:200750001-200800001",2862
2969,14001,16346,"chr2:201000001-201050001",2862
2770,14657,16150,"chr2:201250001-201300001",2862
2830,12481,14273,"chr2:201500001-201550001",2862
2371,14113,15750,"chr2:201750001-201800001",2862
2774,13844,14903,"chr2:202000001-202050001",2862
2782,14670,16162,"chr2:202250001-202300001",2862
2680,14788,15935,"chr2:202500001-202550001",2862
2705,14584,15876,"chr2:202750001-202800001",2862
2909,14428,15665,"chr2:203000001-203050001",2862
2645,14826,15722,"chr2:203250001-203300001",2862
2796,15103,15403,"chr2:203500001-203550001",2862
2373,13507,15111,"chr2:203750001-203800001",2862
2626,15181,14616,"chr2:204000001-204050001",2862
3192,12942,16073,"chr2:204250001-204300001",2862
2987,12555,15121,"chr2:204500001-204550001",2862
2624,15104,14737,"chr2:204750001-204800001",2862
3189,13491,15000,"chr2:205000001-205050001",2862
2834,15310,14144,"chr2:205250001-205300001",2862
2851,13869,14880,"chr2:205500001-205550001",2862
2786,13617,15543,"chr2:205750001-205800001",2862
2444,14720,14904,"chr2:206000001-206050001",2862
2398,14274,14759,"chr2:206250001-206300001",2862
2416,14287,15176,"chr2:206500001-206550001",2862
2506,14006,14922,"chr2:206750001-206800001",2862
2605,13344,15339,"chr2:207000001-207050001",2862
2620,13651,15116,"chr2:207250001-207300001",2862
2404,13775,14712,"chr2:207500001-207550001",2862
2660,13630,14553,"chr2:207750001-207800001",2862
2759,13603,14562,"chr2:208000001-208050001",2862
2933,13133,15446,"chr2:208250001-208300001",2862
2679,13631,15931,"chr2:208500001-208550001",2862
2773,12777,16219,"chr2:208750001-208800001",2862
2268,13096,15776,"chr2:209000001-209050001",2862
2647,13225,14880,"chr2:209250001-209300001",2862
2556,13139,14809,"chr2:209500001-209550001",2862
2331,13270,14939,"chr2:209750001-209800001",2862
2390,12641,14165,"chr2:210000001-210050001",2862
2843,13287,16747,"chr2:210250001-210300001",2862
2936,12889,16910,"chr2:210500001-210550001",2862
2644,12767,15803,"chr2:210750001-210800001",2862
2996,12757,16827,"chr2:211000001-211050001",2862
2979,12819,16817,"chr2:211250001-211300001",2862
2211,13192,15874,"chr2:211500001-211550001",2862
2392,12945,16628,"chr2:211750001-211800001",2862
2975,13536,16981,"chr2:212000001-212050001",2862
2616,13426,17247,"chr2:212250001-212300001",2862
2821,13289,17129,"chr2:212500001-212550001",2862
2354,14334,16325,"chr2:212750001-212800001",2862
2816,14262,17324,"chr2:213000001-213050001",2862
2805,14582,17450,"chr2:213250001-213300001",2862
2814,13832,16218,"chr2:213500001-213550001",2862
2957,14477,17416,"chr2:213750001-213800001",2862
2805,13410,15894,"chr2:214000001-214050001",2862
3008,14816,17730,"chr2:214250001-214300001",2862
2952,14551,17621,"chr2:214500001-214550001",2862
2880,14351,17494,"chr2:214750001-214800001",2862
3021,14429,17256,"chr2:215000001-215050001",2862
2907,14295,17596,"chr2:215250001-215300001",2862
3222,14678,17351,"chr2:215500001-215550001",2862
2709,14829,17117,"chr2:215750001-215800001",2862
2894,14719,17517,"chr2:216000001-216050001",2862
2975,13958,16315,"chr2:216250001-216300001",2862
3018,15033,17110,"chr2:216500001-216550001",2862
